Id,SalePrice
1921,440067.5492547494
1922,324547.94954538136
1923,222660.31171357707
1924,219704.96059325268
1925,204985.0360241173
1926,396705.1008887283
1927,134305.07260729972
1928,156681.98779622055
1929,124183.21403352308
1930,128572.41487824428
1931,147259.34935569693
1932,137637.36936486003
1933,173276.2830996827
1934,181717.11688253382
1935,170675.22497943186
1936,185527.21462011134
1937,185195.5788294689
1938,173575.004631536
1939,244201.46962188437
1940,175977.4288984933
1941,174547.19927294456
1942,183641.47117588195
1943,203444.55408385518
1944,359010.79176047014
1945,397965.0908438857
1946,140440.97276846625
1947,319204.8434690954
1948,173879.42826240152
1949,245271.76248926122
1950,182316.73065027953
1951,263518.13536565955
1952,200366.70211080302
1953,168838.67542118335
1954,196784.44527410629
1955,135587.81062955924
1956,286808.3987992923
1957,159066.06180597644
1958,329373.91629963776
1959,139085.96511712857
1960,123710.34143005223
1961,124688.44464041194
1962,98466.75295861573
1963,106076.42360980052
1964,105299.81023568325
1965,144777.28415687583
1966,146104.4016289981
1967,276818.8551566116
1968,444760.2978362666
1969,416517.5587416079
1970,456866.4835674298
1971,433635.8106982623
1972,393207.18766437913
1973,251663.01435154252
1974,318886.7806726524
1975,492709.94429539284
1976,269273.91982721456
1977,387915.8124176244
1978,385778.55934060656
1979,310810.53266791545
1980,192730.1637824472
1981,341409.50124526286
1982,235504.10245742087
1983,211880.26416024799
1984,163757.09444828276
1985,224050.07212923578
1986,215613.93481732038
1987,183774.46672283293
1988,178911.51528177352
1989,195101.61554316187
1990,217093.73689053374
1991,261287.7247954695
1992,220646.75420121948
1993,170365.19006020812
1994,231905.1048145254
1995,188788.26295950342
1996,249051.60264652732
1997,323677.7710958651
1998,324136.72558596975
1999,252523.94133256856
2000,315788.68248644285
2001,263539.6333923753
2002,249383.28551612026
2003,262068.49154706305
2004,275633.34390368406
2005,237368.03949262423
2006,224637.92390228936
2007,241738.23165380448
2008,214469.40082760522
2009,190507.66877775997
2010,189261.08273677106
2011,136900.46409746772
2012,179716.3755676748
2013,181683.5098477019
2014,180331.83203288665
2015,202482.61494810868
2016,187353.69002410752
2017,198270.40439425607
2018,126966.68615312915
2019,138340.1776184364
2020,111170.64096397873
2021,110509.1167186545
2022,172740.8165181957
2023,142775.87438680057
2024,247130.50954874553
2025,362718.12724511285
2026,173913.2994286388
2027,157262.56650383168
2028,148172.80685584818
2029,169215.40177072358
2030,276184.8947527796
2031,250895.17431498005
2032,276712.58771337965
2033,270090.06182595
2034,168629.5174543967
2035,214904.12468432076
2036,184210.54397921843
2037,192582.87847888796
2038,274737.13559383736
2039,221160.37792036214
2040,311111.37765187223
2041,295486.57571919623
2042,209698.26831828902
2043,168648.59143166707
2044,169268.23802819493
2045,216832.61530472565
2046,138450.85740105738
2047,145447.39966016595
2048,139756.20982991933
2049,135157.61091460142
2050,181346.16200010007
2051,112794.72872521574
2052,125951.71911043716
2053,146944.14006362148
2054,84093.198333935
2055,157480.72252143043
2056,143389.0479493225
2057,116966.36178830807
2058,229397.769841593
2059,131221.99437776016
2060,167741.97804004035
2061,173396.76604969305
2062,134030.87874166173
2063,116299.71273148678
2064,145118.16722653143
2065,124984.54163309206
2066,163101.42986022055
2067,122783.48743971894
2068,136555.8780305192
2069,89000.15482636246
2070,113347.44301301916
2071,100060.30525751233
2072,131156.02120542648
2073,141042.28836253108
2074,196305.5216805294
2075,156430.14507669667
2076,122832.0305684505
2077,148819.25715901735
2078,120554.66609287511
2079,136745.56554727108
2080,121183.18633769175
2081,130876.23698926062
2082,129778.50978347934
2083,144568.34813381592
2084,112427.95148556925
2085,116804.84774450175
2086,127615.2715652915
2087,126316.3011495579
2088,101598.40921185596
2089,70325.31471404617
2090,131660.4413267574
2091,123540.92054023308
2092,130993.32884591365
2093,127814.58357194102
2094,122626.2454064599
2095,143039.54594480252
2096,78995.96699010067
2097,92890.62011779471
2098,142475.59646172659
2099,59433.04550242337
2100,87572.8428873981
2101,120259.39061795018
2102,125409.72126873083
2103,105094.91143215356
2104,131395.14037591216
2105,127975.18129931955
2106,68144.55904442398
2107,216667.80820307086
2108,112107.7277561099
2109,110464.60855714497
2110,134489.75509443672
2111,144207.43205349668
2112,143127.42220556247
2113,114065.6791051293
2114,116699.85863517172
2115,158804.73286922392
2116,120077.4793711121
2117,145668.49734682287
2118,119628.65324376669
2119,108789.76357125357
2120,114145.77589264278
2121,103055.87485552358
2122,100990.25223533595
2123,89784.40950864171
2124,165989.80061401104
2125,132941.35946205427
2126,141198.44184885308
2127,159606.4503523976
2128,128322.21921009253
2129,90081.27328831206
2130,141314.39041154349
2131,157382.5311790455
2132,117408.74853396064
2133,123643.49103030481
2134,122492.12363040209
2135,88947.13479195657
2136,74236.70774559713
2137,115627.87673559447
2138,130976.8056677603
2139,150107.60643604666
2140,144501.9572992699
2141,151768.92323978507
2142,124901.9584123025
2143,143358.95566820947
2144,124134.66405411296
2145,134242.13567002106
2146,167918.92614668194
2147,132715.4260834516
2148,138403.95069831674
2149,143797.3587751682
2150,227120.19412523217
2151,109560.26332631195
2152,178583.81259080896
2153,169784.23712454838
2154,108882.40241079421
2155,140412.2468616366
2156,267222.7665178465
2157,235855.71415767286
2158,234901.3740688371
2159,199891.93112951782
2160,170010.37380782235
2161,232769.83220950942
2162,447472.8618385361
2163,354329.1940186457
2164,247860.88866576206
2165,193799.23001016412
2166,151952.0559653199
2167,220526.53989749722
2168,199229.7039694969
2169,199268.3277810372
2170,215183.7007264212
2171,156930.12042517302
2172,137035.99604671568
2173,166663.3712977966
2174,232421.81138606867
2175,302874.4799490744
2176,334313.3523344794
2177,239189.82691946643
2178,215695.42696079778
2179,142857.95947459652
2180,219833.55515806944
2181,192811.918742498
2182,227041.5304529763
2183,188952.14132460198
2184,121713.44804812796
2185,126338.77364414178
2186,149285.6913374011
2187,150378.6435217206
2188,157508.2282332813
2189,244176.30291474285
2190,78747.04392884605
2191,82960.2309045885
2192,94991.4343874118
2193,107238.39181342117
2194,105028.93003668862
2195,111595.60144850005
2196,102090.63007949339
2197,121869.82219600916
2198,166035.44071561063
2199,183634.29142192964
2200,137827.838731921
2201,141105.14107790097
2202,212799.35208233527
2203,137138.7188860135
2204,185242.41873985287
2205,105992.9304474671
2206,131227.64893454206
2207,207364.43822167531
2208,254223.62157960417
2209,210576.1451032062
2210,120236.9770586843
2211,120414.4285321116
2212,117249.20032603291
2213,106703.28819730405
2214,137529.6785224799
2215,102130.75533370858
2216,149972.2773875231
2217,80694.38807865678
2218,89435.34048416567
2219,86031.4895135663
2220,79027.302200807
2221,343677.7044068172
2222,262779.0224639829
2223,297254.29736360547
2224,212546.18430718227
2225,126313.76299318025
2226,196484.20158599454
2227,202237.0770392619
2228,267597.3124642973
2229,260864.3214212567
2230,152690.01469724558
2231,221210.06489076567
2232,176351.33062738148
2233,169890.16393287774
2234,250634.99873464188
2235,219440.01846257882
2236,264375.9506288741
2237,344088.6181892962
2238,202317.71701715878
2239,118140.04513743304
2240,156317.30364549757
2241,160751.6672507209
2242,126258.48860731468
2243,129116.49012764604
2244,107727.67981284656
2245,106925.7303248479
2246,147349.5703141673
2247,112501.99853668868
2248,125150.60707776484
2249,124937.34064658744
2250,133142.8671641106
2251,123941.25524369506
2252,175039.67642991437
2253,151027.203929078
2254,173252.92077713073
2255,187997.9674638084
2256,181782.2219162956
2257,211759.0759165098
2258,165599.34391266207
2259,177859.42297671875
2260,157642.50170607024
2261,186069.07746341068
2262,207599.91370527804
2263,364584.0154712702
2264,435539.58694785787
2265,172447.95860624255
2266,291170.1574403357
2267,352433.0673377102
2268,409629.5952400415
2269,150253.19190377666
2270,196264.94179793572
2271,225986.2981247985
2272,194383.43382655387
2273,163929.13594645503
2274,180601.50462532914
2275,168604.08598741944
2276,190280.66064978516
2277,184254.71728973772
2278,138271.6291387927
2279,125768.35708129781
2280,125722.9882739252
2281,167694.96786551538
2282,181162.04899944522
2283,108418.87336817657
2284,108649.61536425613
2285,146417.38837801956
2286,126429.48055450973
2287,366949.1689480735
2288,269383.7197375433
2289,382620.48600224877
2290,465983.0866729558
2291,340982.9574018667
2292,444345.6897205714
2293,492927.8588597211
2294,418707.7050872025
2295,466121.6107533471
2296,282147.97122305806
2297,322283.4226296698
2298,345306.7502770556
2299,354053.87163121894
2300,344381.1400091426
2301,301479.1429338344
2302,239647.0816666466
2303,228131.85017561488
2304,234786.00343647262
2305,189914.782757383
2306,183136.23620067703
2307,191875.07894624554
2308,219770.21933458094
2309,284936.7969772003
2310,219198.46778165837
2311,201401.69397888434
2312,169327.63903757176
2313,173776.1562478141
2314,163011.69793933263
2315,176065.42005685705
2316,190953.47189573833
2317,179053.04449075434
2318,184830.94097771117
2319,177849.1563066171
2320,214545.55260805116
2321,249778.33879249
2322,171756.69267854653
2323,184334.71861644243
2324,167349.98731466228
2325,209078.22550284443
2326,167802.77597892712
2327,211746.90163168922
2328,233947.10264285866
2329,188843.82064112482
2330,177976.70366109497
2331,341155.5063081145
2332,389002.16891301493
2333,310323.5639587912
2334,260438.33289481906
2335,273879.63013029797
2336,321454.5179008653
2337,218049.52757408642
2338,282116.74086180795
2339,225934.5930684196
2340,402318.21556691796
2341,224815.77312221794
2342,240333.51774254828
2343,226214.49127616987
2344,238101.1878896706
2345,236074.42073403153
2346,213408.16024342613
2347,204835.66129835648
2348,239888.72817872924
2349,183631.12285046338
2350,318303.40051338426
2351,253348.83227071184
2352,243968.69806567067
2353,252789.20644417944
2354,142302.027797266
2355,150259.13037374322
2356,153443.92242748453
2357,192901.41891748403
2358,193687.31909624283
2359,128288.68964181133
2360,118547.52458779037
2361,144074.62918713552
2362,276421.70978533337
2363,139757.91566903648
2364,163329.72008531576
2365,227849.29884486567
2366,194715.74926138605
2367,226769.0151482224
2368,222242.16638972552
2369,219722.93619209388
2370,171617.59505761988
2371,170559.1224543308
2372,196225.3475268765
2373,285281.77085527964
2374,306239.2733938145
2375,253595.20359559212
2376,278401.8377812975
2377,350103.6959020697
2378,139114.38105525693
2379,202443.05950507172
2380,143400.6019043378
2381,167008.64067062672
2382,205936.48525489942
2383,207480.90568576922
2384,251152.4778201318
2385,163472.43628460346
2386,136510.04337841948
2387,135798.32990615678
2388,105367.2865855044
2389,124785.32009176398
2390,145803.69668940903
2391,144451.2906583905
2392,117915.7117523881
2393,168928.3908283723
2394,149455.8017520616
2395,210986.19841050182
2396,146443.8201168831
2397,213129.06455755877
2398,137233.00088601
2399,58665.54398766981
2400,61095.65420878552
2401,107967.14671836309
2402,137899.28649558057
2403,135725.39165038214
2404,149207.55249566952
2405,165517.22061674565
2406,143850.56901621175
2407,125970.58224880979
2408,140889.06503608538
2409,127196.04643013512
2410,162090.98001169472
2411,118108.79243137267
2412,155208.3494545316
2413,132127.23706316575
2414,141332.0280818162
2415,133616.01864480975
2416,127316.1570915686
2417,137420.27107755153
2418,134791.9145080216
2419,120182.40895568198
2420,129956.94919761778
2421,144541.61687898776
2422,117581.5691401393
2423,131030.28286335808
2424,159274.39805752801
2425,195492.87651813732
2426,140264.673867424
2427,142488.7689159283
2428,181166.74249798493
2429,118521.62308935597
2430,137159.62153698035
2431,111326.88358091508
2432,140804.69335422397
2433,143948.48594121888
2434,138568.32550292913
2435,151570.1460855979
2436,107590.75158485235
2437,105299.80456959495
2438,125352.68024416442
2439,107028.23450059912
2440,120102.59928697086
2441,95064.90799914824
2442,101835.46755822108
2443,125546.52853358632
2444,135500.47422990424
2445,80871.12322317765
2446,139458.7126442124
2447,185249.7250200188
2448,139283.07175746444
2449,105126.73140568861
2450,148221.82588838067
2451,132696.3149398055
2452,212094.74490695557
2453,92182.04697847225
2454,130875.94175411755
2455,127158.77245998083
2456,122911.14275468679
2457,125021.6292910933
2458,124122.51959008945
2459,107324.77956796186
2460,138364.90108509478
2461,117561.19623845664
2462,133307.21596936096
2463,119955.66170568597
2464,187943.14001006272
2465,130751.12751331841
2466,105286.2597238747
2467,144360.28234496407
2468,75869.68463842689
2469,74169.97364595893
2470,187749.4472356864
2471,223668.36657980242
2472,169630.11311626888
2473,120651.86071186933
2474,84280.5507279436
2475,225849.77974564562
2476,112058.54503539132
2477,128506.47538141639
2478,151953.20666506016
2479,109158.6629649536
2480,167173.84319614182
2481,126066.92784840846
2482,127584.32975302992
2483,115292.20612892957
2484,126328.69166636791
2485,128434.16657181771
2486,157376.2432918985
2487,191501.91765510777
2488,172993.13111391902
2489,155997.20460848944
2490,158743.14803480197
2491,97954.53198841859
2492,176307.95632215586
2493,151559.67267822218
2494,147335.33790040997
2495,88017.44037885188
2496,242351.45843663206
2497,152934.16347681312
2498,106756.58774795134
2499,95379.5987955363
2500,125739.27725859062
2501,134343.72383751068
2502,154322.13072205812
2503,105035.22406001727
2504,170656.68026012127
2505,222872.44740911847
2506,252621.391967887
2507,306514.7209200122
2508,257883.21386040188
2509,217772.04207656672
2510,215958.54057663438
2511,172716.6015785784
2512,210677.55624241
2513,213688.8224354879
2514,252711.6735265677
2515,146085.71606817565
2516,167123.23245590308
2517,143585.6473407621
2518,151636.4123342043
2519,230422.89184350858
2520,219502.76462326973
2521,188647.38730076764
2522,228865.51821451972
2523,126494.04067188685
2524,140073.51473400474
2525,149688.6914943704
2526,134732.45460233308
2527,118101.43548619472
2528,126199.82177118669
2529,127267.82600899009
2530,125029.85342740195
2531,253427.73794871673
2532,226797.2000134959
2533,195120.52497047372
2534,233338.97426750525
2535,311401.1519159144
2536,239279.04692177242
2537,241775.53366751125
2538,184160.44699342566
2539,186715.87711007323
2540,172177.3662224525
2541,180337.20150184043
2542,168740.42732462668
2543,122640.05354024004
2544,121603.02885090315
2545,149649.4762928617
2546,122023.5516375664
2547,140164.4693994151
2548,151860.96873589282
2549,162526.56970692181
2550,309720.584804471
2551,135024.65903709832
2552,123434.97413440092
2553,70237.15095017178
2554,98739.76675243488
2555,118906.68244515517
2556,103930.15418183712
2557,109047.7797617856
2558,164073.58679876235
2559,135435.72490859826
2560,135697.9886396213
2561,143340.36033267865
2562,126905.82852889641
2563,141317.42753721902
2564,194901.5293115291
2565,138684.47969527316
2566,159214.91649020638
2567,131550.69181236182
2568,197781.9455705202
2569,196534.03613186907
2570,117300.91177435862
2571,171289.89021788063
2572,163279.90052210895
2573,218814.9032692786
2574,249226.45875425095
2575,134063.91373516532
2576,126712.34481263626
2577,159199.01060340775
2578,84688.68155075023
2579,70522.45421873398
2580,125453.41406528698
2581,121168.73587376217
2582,128901.75999511968
2583,270676.5871105473
2584,173250.1703658785
2585,188151.96134799306
2586,221187.04803507793
2587,210558.45651484543
2588,150427.11137830946
2589,151387.2670945728
2590,224397.87172437485
2591,214543.88631548142
2592,211481.38789688525
2593,256180.47806205577
2594,174197.21215537106
2595,200114.24837276904
2596,315111.2048477687
2597,184450.69199419618
2598,269858.1016981596
2599,327795.2291603392
2600,160147.63581883736
2601,149983.0853914448
2602,80781.2389451477
2603,95983.58610453818
2604,94224.51387589787
2605,72878.80221924407
2606,148615.10700610504
2607,196124.6303365336
2608,204395.48292115558
2609,171296.96435601788
2610,111493.02657128972
2611,117122.76486662819
2612,158548.871398192
2613,136897.7553240087
2614,126158.70297684433
2615,154320.659472193
2616,152337.65944429504
2617,174468.27314743385
2618,200379.52533155723
2619,199635.60053710293
2620,185230.71312807014
2621,176166.44302894804
2622,182472.71817286182
2623,252297.44513631973
2624,299086.7689761389
2625,277684.14739435114
2626,175745.84423545154
2627,163932.6286941493
2628,459651.10774707753
2629,507517.1295896164
2630,355942.9708384068
2631,435832.9082680509
2632,452431.7263841751
2633,310125.3663048226
2634,408698.9620482854
2635,155124.1596148901
2636,182620.67263829254
2637,185324.2311450101
2638,258032.72939833964
2639,188634.68227218735
2640,153720.90842572172
2641,103974.01002097836
2642,188807.35029415082
2643,96095.7359712543
2644,126057.79362980624
2645,109582.61599551183
2646,96478.59924252132
2647,104744.09905735492
2648,145805.962935513
2649,145419.85459847274
2650,143461.58313068285
2651,141675.70513446437
2652,421150.9313498576
2653,249524.08799425594
2654,234690.78446448655
2655,392227.9299560366
2656,327294.6317467499
2657,353963.07708911574
2658,301148.2959012229
2659,310854.82899517927
2660,351012.90949688
2661,363918.86611377326
2662,363841.5623788189
2663,280956.1537269612
2664,275998.48110212584
2665,329462.20882592583
2666,288336.5968518725
2667,162298.89293870184
2668,174635.86757744767
2669,172695.93207619095
2670,286470.7469517359
2671,180660.65216634274
2672,187662.0296613461
2673,205786.932846553
2674,204299.5723731184
2675,172592.2851204431
2676,190073.03673928085
2677,200520.64948943962
2678,265297.0588964123
2679,261575.75716885933
2680,276343.09710864746
2681,438887.2646004278
2682,321510.04077373835
2683,521445.72373399255
2684,310212.3776925172
2685,326332.3525981051
2686,245581.3079160921
2687,340695.47977584053
2688,212940.0289122788
2689,205470.01616058758
2690,428857.9577340585
2691,188301.8151535173
2692,135389.00043183262
2693,196129.97065339374
2694,132885.10474027184
2695,190990.27897465657
2696,185257.7954360032
2697,182904.3957886592
2698,194121.31035519848
2699,170545.514342158
2700,153197.5899026668
2701,155273.08032399902
2702,109977.24925118282
2703,122105.81406436139
2704,140942.5437291828
2705,118734.2775578445
2706,117249.80232438349
2707,123909.23719635815
2708,137600.69635894572
2709,109323.90611196969
2710,130005.6531763048
2711,260513.56486643257
2712,372606.29719251103
2713,168807.06856169968
2714,150665.52310828617
2715,171017.16676895344
2716,147559.0560895119
2717,181466.07770182096
2718,230086.5095572046
2719,155269.02026036402
2720,172403.18141171677
2721,134822.78116317705
2722,163673.67699267453
2723,149955.6203490892
2724,133099.13064148356
2725,134306.82995890352
2726,144081.4234197621
2727,171423.33477098233
2728,167435.81878364235
2729,152221.84976704704
2730,146924.41819371242
2731,133648.63720461115
2732,126547.8409491698
2733,160511.15852901764
2734,147268.70546359403
